TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Age Group,Price Level,Month,Dayname
T01504,C8740,Male,23,Ahmedabad,Furniture,1,4426,2023-10-01,Cash,4426,young Adult,Expensive,October,Sunday
T01505,C3273,Other,70,Lucknow,Electronics,2,4164,2023-10-03,Cash,8328,Senior,Expensive,October,Tuesday
T01506,C8685,Other,27,Bengaluru,Fashion,3,1657,2023-02-10,Card,4971,Adult,High,February,Friday
T01507,C8349,Female,48,Lucknow,Groceries,1,1799,2023-01-29,Cash,1799,Senior,High,January,Sunday
T01508,C1086,Male,56,Delhi,Beauty,5,4772,2023-08-17,Wallet,23860,Senior,Expensive,August,Thursday
T01509,C2298,Male,45,Delhi,Fashion,3,3980,2023-10-18,Wallet,11940,Senior,Expensive,October,Wednesday
T01510,C1311,Male,23,Delhi,Furniture,5,4202,2023-09-25,UPI,21010,young Adult,Expensive,September,Monday
T01511,C5193,Male,22,Ahmedabad,Groceries,4,2984,2023-05-07,Card,11936,young Adult,High,May,Sunday
T01512,C4533,Other,34,Lucknow,Furniture,2,3020,2023-05-06,Wallet,6040,Adult,High,May,Saturday
T01513,C3449,Female,32,Lucknow,Fashion,5,4676,2023-05-12,Cash,23380,Adult,Expensive,May,Friday
T01514,C9991,Male,41,Hyderabad,Sports,4,1229,2023-04-04,UPI,4916,Senior,Medium,April,Tuesday
T01515,C9647,Male,23,Delhi,Fashion,3,650,2023-12-20,UPI,1950,young Adult,Medium,December,Wednesday
T01516,C7934,Female,56,Hyderabad,Sports,5,3695,2023-11-30,Wallet,18475,Senior,High,November,Thursday
T01517,C2821,Male,20,Pune,Beauty,3,3602,2023-05-06,Card,10806,young Adult,High,May,Saturday
T01518,C5720,Male,64,Kolkata,Groceries,5,3181,2023-04-27,Wallet,15905,Senior,High,April,Thursday
T01519,C4893,Female,42,Pune,Sports,5,680,2023-12-20,Cash,3400,Senior,Medium,December,Wednesday
T01520,C5934,Male,43,Kolkata,Books,5,4762,2023-08-22,Cash,23810,Senior,Expensive,August,Tuesday
T01521,C2996,Male,57,Delhi,Books,2,740,2023-04-01,Card,1480,Senior,Medium,April,Saturday
T01522,C1782,Other,59,Lucknow,Beauty,1,1141,2023-01-21,Cash,1141,Senior,Medium,January,Saturday
T01523,C4906,Female,51,Jaipur,Beauty,1,4337,2023-11-08,Wallet,4337,Senior,Expensive,November,Wednesday
T01524,C7878,Other,36,Bengaluru,Furniture,2,2543,2023-05-17,Cash,5086,Adult,High,May,Wednesday
T01525,C8489,Female,63,Kolkata,Fashion,1,926,2023-10-10,Card,926,Senior,Medium,October,Tuesday
T01526,C2029,Female,56,Hyderabad,Groceries,2,1066,2023-05-23,Wallet,2132,Senior,Medium,May,Tuesday
T01527,C2816,Male,21,Mumbai,Beauty,2,4185,2023-02-16,UPI,8370,young Adult,Expensive,February,Thursday
T01528,C9189,Female,67,Lucknow,Beauty,3,1988,2023-04-08,Wallet,5964,Senior,High,April,Saturday
T01529,C9782,Other,70,Bengaluru,Furniture,2,521,2023-02-02,Cash,1042,Senior,Medium,February,Thursday
T01530,C1269,Female,29,Kolkata,Furniture,2,4528,2023-03-09,UPI,9056,Adult,Expensive,March,Thursday
T01531,C9443,Male,58,Delhi,Books,5,2810,2023-09-25,Cash,14050,Senior,High,September,Monday
T01532,C4963,Female,49,Delhi,Beauty,5,284,2023-06-05,Wallet,1420,Senior,Medium,June,Monday
T01533,C3352,Male,46,Chennai,Beauty,2,1935,2023-02-01,Card,3870,Senior,High,February,Wednesday
T01534,C5772,Male,18,Bengaluru,Beauty,5,2474,2023-04-17,Wallet,12370,young Adult,High,April,Monday
T01535,C8032,Female,30,Pune,Groceries,3,2159,2023-04-27,UPI,6477,Adult,High,April,Thursday
T01536,C1025,Female,60,Bengaluru,Books,3,3298,2023-05-05,Card,9894,Senior,High,May,Friday
T01537,C6780,Female,69,Kolkata,Furniture,2,3031,2023-10-27,Cash,6062,Senior,High,October,Friday
T01538,C4941,Male,51,Jaipur,Books,5,656,2023-10-25,UPI,3280,Senior,Medium,October,Wednesday
T01539,C7825,Male,36,Bengaluru,Books,4,1393,2023-09-02,UPI,5572,Adult,Medium,September,Saturday
T01540,C4068,Other,30,Ahmedabad,Fashion,1,2459,2023-08-26,Wallet,2459,Adult,High,August,Saturday
T01541,C2402,Other,20,Hyderabad,Sports,5,712,2023-02-20,Cash,3560,young Adult,Medium,February,Monday
T01542,C9576,Other,68,Lucknow,Fashion,3,4477,2023-10-02,Card,13431,Senior,Expensive,October,Monday
T01543,C6908,Male,56,Mumbai,Groceries,3,4813,2023-01-27,Cash,14439,Senior,Expensive,January,Friday
T01544,C2108,Other,50,Bengaluru,Beauty,4,2077,2023-06-13,Card,8308,Senior,High,June,Tuesday
T01545,C9618,Female,51,Delhi,Beauty,2,4341,2023-11-21,Wallet,8682,Senior,Expensive,November,Tuesday
T01546,C9914,Female,62,Lucknow,Electronics,4,4196,2023-02-07,Wallet,16784,Senior,Expensive,February,Tuesday
T01547,C9312,Female,32,Pune,Beauty,4,2657,2023-04-11,Card,10628,Adult,High,April,Tuesday
T01548,C9316,Other,57,Bengaluru,Furniture,1,3370,2023-09-02,Cash,3370,Senior,High,September,Saturday
T01549,C1333,Female,28,Mumbai,Fashion,3,564,2023-03-01,Wallet,1692,Adult,Medium,March,Wednesday
T01550,C7397,Male,61,Ahmedabad,Fashion,4,4572,2023-08-15,Card,18288,Senior,Expensive,August,Tuesday
T01551,C8702,Male,20,Delhi,Fashion,2,1008,2023-02-12,Wallet,2016,young Adult,Medium,February,Sunday
T01552,C1713,Female,41,Mumbai,Fashion,5,4874,2023-09-01,Cash,24370,Senior,Expensive,September,Friday
T01553,C7338,Female,33,Mumbai,Sports,2,3958,2023-04-12,UPI,7916,Adult,Expensive,April,Wednesday
T01554,C7116,Male,59,Bengaluru,Furniture,1,2254,2023-02-21,Card,2254,Senior,High,February,Tuesday
T01555,C5155,Female,18,Delhi,Electronics,3,345,2023-10-05,Card,1035,young Adult,Medium,October,Thursday
T01556,C1266,Male,28,Lucknow,Books,2,364,2023-10-29,UPI,728,Adult,Medium,October,Sunday
T01557,C6850,Other,23,Chennai,Furniture,3,2869,2023-04-21,Wallet,8607,young Adult,High,April,Friday
T01558,C2106,Other,35,Pune,Furniture,5,3552,2023-11-03,Card,17760,Adult,High,November,Friday
T01559,C6649,Male,67,Ahmedabad,Groceries,5,2237,2023-09-07,Wallet,11185,Senior,High,September,Thursday
T01560,C4950,Other,43,Bengaluru,Fashion,5,1742,2023-06-03,Cash,8710,Senior,High,June,Saturday
T01561,C2698,Other,40,Hyderabad,Fashion,2,2840,2023-10-19,Cash,5680,Adult,High,October,Thursday
T01562,C6447,Male,60,Bengaluru,Sports,4,586,2023-01-05,Card,2344,Senior,Medium,January,Thursday
T01563,C3185,Female,43,Chennai,Electronics,2,1241,2023-10-25,Card,2482,Senior,Medium,October,Wednesday
T01564,C1726,Other,43,Jaipur,Electronics,3,1773,2023-08-09,Card,5319,Senior,High,August,Wednesday
T01565,C6772,Female,55,Ahmedabad,Groceries,4,4581,2023-02-27,Cash,18324,Senior,Expensive,February,Monday
T01566,C9945,Female,30,Pune,Groceries,4,2800,2023-08-15,Wallet,11200,Adult,High,August,Tuesday
T01567,C6546,Other,51,Hyderabad,Groceries,1,610,2023-11-26,Wallet,610,Senior,Medium,November,Sunday
T01568,C3868,Female,18,Bengaluru,Beauty,5,2030,2023-04-10,UPI,10150,young Adult,High,April,Monday
T01569,C8612,Female,65,Lucknow,Fashion,2,4143,2023-10-29,Wallet,8286,Senior,Expensive,October,Sunday
T01570,C8840,Other,63,Mumbai,Fashion,1,697,2023-11-22,Cash,697,Senior,Medium,November,Wednesday
T01571,C3986,Other,22,Lucknow,Books,3,4719,2023-11-11,UPI,14157,young Adult,Expensive,November,Saturday
T01572,C3209,Female,23,Bengaluru,Books,1,389,2023-08-22,Cash,389,young Adult,Medium,August,Tuesday
T01573,C2033,Female,53,Ahmedabad,Sports,5,2933,2023-01-01,Wallet,14665,Senior,High,January,Sunday
T01574,C8498,Female,36,Lucknow,Electronics,1,679,2023-05-09,Wallet,679,Adult,Medium,May,Tuesday
T01575,C1605,Male,64,Delhi,Books,5,3509,2023-07-28,Cash,17545,Senior,High,July,Friday
T01576,C5807,Male,53,Chennai,Electronics,4,5000,2023-11-04,UPI,20000,Senior,Expensive,November,Saturday
T01577,C4302,Female,55,Kolkata,Groceries,1,760,2023-05-19,Wallet,760,Senior,Medium,May,Friday
T01578,C1717,Other,40,Pune,Furniture,3,4617,2023-09-10,Wallet,13851,Adult,Expensive,September,Sunday
T01579,C4268,Male,40,Mumbai,Electronics,1,4022,2023-11-20,Cash,4022,Adult,Expensive,November,Monday
T01580,C1686,Male,70,Jaipur,Sports,3,1160,2023-04-01,Cash,3480,Senior,Medium,April,Saturday
T01581,C6170,Female,35,Hyderabad,Fashion,3,2316,2023-06-18,Cash,6948,Adult,High,June,Sunday
T01582,C6080,Male,32,Hyderabad,Electronics,3,441,2023-09-17,UPI,1323,Adult,Medium,September,Sunday
T01583,C9444,Female,56,Delhi,Sports,2,952,2023-09-05,UPI,1904,Senior,Medium,September,Tuesday
T01584,C7524,Other,30,Jaipur,Fashion,2,391,2023-09-21,Wallet,782,Adult,Medium,September,Thursday
T01585,C9897,Female,47,Delhi,Furniture,3,4168,2023-05-26,Wallet,12504,Senior,Expensive,May,Friday
T01586,C8756,Other,43,Lucknow,Groceries,1,4258,2023-11-27,Card,4258,Senior,Expensive,November,Monday
T01587,C5150,Male,54,Kolkata,Groceries,1,1945,2023-06-03,Card,1945,Senior,High,June,Saturday
T01588,C1599,Male,18,Jaipur,Books,4,2969,2023-05-16,Cash,11876,young Adult,High,May,Tuesday
T01589,C4131,Male,34,Jaipur,Groceries,2,3634,2023-09-30,Cash,7268,Adult,High,September,Saturday
T01590,C5687,Male,29,Hyderabad,Books,4,4012,2023-05-08,Card,16048,Adult,Expensive,May,Monday
T01591,C6848,Other,44,Ahmedabad,Electronics,1,2585,2023-06-24,Cash,2585,Senior,High,June,Saturday
T01592,C1783,Male,50,Hyderabad,Books,1,1965,2023-05-21,Card,1965,Senior,High,May,Sunday
T01593,C6438,Female,24,Chennai,Sports,2,275,2023-12-14,Card,550,young Adult,Medium,December,Thursday
T01594,C5476,Other,53,Mumbai,Groceries,5,553,2023-10-15,Wallet,2765,Senior,Medium,October,Sunday
T01595,C3039,Other,22,Hyderabad,Fashion,3,315,2023-09-15,UPI,945,young Adult,Medium,September,Friday
T01596,C7029,Male,50,Delhi,Books,5,1707,2023-06-08,UPI,8535,Senior,High,June,Thursday
T01597,C8159,Male,36,Bengaluru,Beauty,4,4476,2023-11-17,Wallet,17904,Adult,Expensive,November,Friday
T01598,C7553,Other,39,Ahmedabad,Books,1,3207,2023-08-14,Cash,3207,Adult,High,August,Monday
T01599,C8204,Female,25,Ahmedabad,Sports,5,248,2023-02-27,Card,1240,young Adult,Low,February,Monday
T01600,C7334,Female,69,Bengaluru,Sports,3,4626,2023-04-04,Wallet,13878,Senior,Expensive,April,Tuesday
T01601,C6554,Male,50,Bengaluru,Beauty,5,4049,2023-09-07,Cash,20245,Senior,Expensive,September,Thursday
T01602,C4060,Male,34,Mumbai,Electronics,3,527,2023-01-04,Cash,1581,Adult,Medium,January,Wednesday
T01603,C9129,Male,52,Mumbai,Beauty,5,3271,2023-06-13,Card,16355,Senior,High,June,Tuesday
T01604,C9151,Other,70,Kolkata,Electronics,3,3190,2023-09-18,Card,9570,Senior,High,September,Monday
T01605,C7018,Female,68,Chennai,Furniture,5,1125,2023-08-29,Card,5625,Senior,Medium,August,Tuesday
T01606,C9507,Other,54,Hyderabad,Books,1,3620,2023-09-11,UPI,3620,Senior,High,September,Monday
T01607,C5369,Other,34,Pune,Furniture,1,3596,2023-03-25,Card,3596,Adult,High,March,Saturday
T01608,C2353,Female,62,Chennai,Books,2,4601,2023-04-02,Wallet,9202,Senior,Expensive,April,Sunday
T01609,C7955,Other,46,Kolkata,Books,3,1228,2023-02-03,Cash,3684,Senior,Medium,February,Friday
T01610,C2293,Male,42,Lucknow,Electronics,4,1046,2023-08-10,UPI,4184,Senior,Medium,August,Thursday
T01611,C8055,Other,54,Ahmedabad,Electronics,2,3687,2023-12-11,Cash,7374,Senior,High,December,Monday
T01612,C3956,Other,48,Mumbai,Books,3,1066,2023-06-05,Cash,3198,Senior,Medium,June,Monday
T01613,C9937,Female,67,Delhi,Sports,5,3112,2023-02-18,Cash,15560,Senior,High,February,Saturday
T01614,C5813,Other,33,Mumbai,Sports,5,2981,2023-08-15,UPI,14905,Adult,High,August,Tuesday
T01615,C6262,Other,66,Jaipur,Books,5,1686,2023-06-25,Cash,8430,Senior,High,June,Sunday
T01616,C2680,Male,39,Bengaluru,Books,4,2910,2023-11-23,UPI,11640,Adult,High,November,Thursday
T01617,C2311,Other,67,Bengaluru,Electronics,4,3676,2023-12-18,Card,14704,Senior,High,December,Monday
T01618,C6372,Male,47,Mumbai,Books,5,574,2023-10-03,UPI,2870,Senior,Medium,October,Tuesday
T01619,C5843,Female,61,Ahmedabad,Sports,2,2051,2023-04-04,Card,4102,Senior,High,April,Tuesday
T01620,C6021,Other,47,Jaipur,Electronics,3,2000,2023-04-10,Wallet,6000,Senior,High,April,Monday
T01621,C8305,Female,55,Delhi,Sports,1,853,2023-02-25,Card,853,Senior,Medium,February,Saturday
T01622,C7981,Male,19,Delhi,Electronics,5,4921,2023-04-29,Card,24605,young Adult,Expensive,April,Saturday
T01623,C3730,Female,48,Hyderabad,Fashion,2,182,2023-04-20,Wallet,364,Senior,Low,April,Thursday
T01624,C8272,Male,25,Ahmedabad,Beauty,2,1960,2023-06-07,Wallet,3920,young Adult,High,June,Wednesday
T01625,C6759,Male,34,Lucknow,Electronics,2,3483,2023-09-14,Wallet,6966,Adult,High,September,Thursday
T01626,C8325,Male,22,Lucknow,Books,4,4492,2023-06-06,Card,17968,young Adult,Expensive,June,Tuesday
T01627,C1693,Male,42,Kolkata,Fashion,5,4753,2023-06-13,Cash,23765,Senior,Expensive,June,Tuesday
T01628,C6776,Other,58,Pune,Groceries,3,475,2023-09-29,Card,1425,Senior,Medium,September,Friday
T01629,C8126,Male,68,Hyderabad,Fashion,1,222,2023-08-30,Wallet,222,Senior,Low,August,Wednesday
T01630,C5498,Male,32,Kolkata,Beauty,3,2147,2023-02-22,Cash,6441,Adult,High,February,Wednesday
T01631,C1939,Other,61,Hyderabad,Groceries,2,565,2023-12-17,Card,1130,Senior,Medium,December,Sunday
T01632,C2229,Female,62,Delhi,Beauty,5,727,2023-06-03,Card,3635,Senior,Medium,June,Saturday
T01633,C7655,Male,32,Kolkata,Furniture,4,564,2023-11-09,Card,2256,Adult,Medium,November,Thursday
T01634,C6952,Female,69,Hyderabad,Books,4,1138,2023-04-18,Cash,4552,Senior,Medium,April,Tuesday
T01635,C9406,Other,38,Delhi,Sports,2,3692,2023-10-20,Wallet,7384,Adult,High,October,Friday
T01636,C3621,Male,44,Hyderabad,Furniture,4,1579,2023-12-11,Cash,6316,Senior,High,December,Monday
T01637,C1510,Male,40,Pune,Beauty,3,2415,2023-03-21,Card,7245,Adult,High,March,Tuesday
T01638,C3339,Female,51,Hyderabad,Books,4,458,2023-06-15,Card,1832,Senior,Medium,June,Thursday
T01639,C8179,Other,52,Pune,Electronics,5,2673,2023-03-22,Wallet,13365,Senior,High,March,Wednesday
T01640,C1570,Male,18,Hyderabad,Fashion,3,2964,2023-04-09,UPI,8892,young Adult,High,April,Sunday
T01641,C3068,Female,62,Delhi,Beauty,3,2100,2023-07-22,Card,6300,Senior,High,July,Saturday
T01642,C2101,Male,34,Ahmedabad,Groceries,4,2495,2023-03-29,UPI,9980,Adult,High,March,Wednesday
T01643,C4866,Male,33,Lucknow,Groceries,5,1162,2023-03-22,Wallet,5810,Adult,Medium,March,Wednesday
T01644,C7001,Male,36,Ahmedabad,Books,2,3358,2023-11-09,Cash,6716,Adult,High,November,Thursday
T01645,C6933,Other,23,Mumbai,Fashion,3,4021,2023-12-06,Wallet,12063,young Adult,Expensive,December,Wednesday
T01646,C7272,Other,43,Pune,Electronics,1,1102,2023-03-22,Cash,1102,Senior,Medium,March,Wednesday
T01647,C1530,Male,61,Bengaluru,Books,3,729,2023-06-16,UPI,2187,Senior,Medium,June,Friday
T01648,C3513,Male,65,Hyderabad,Fashion,4,725,2023-09-22,Wallet,2900,Senior,Medium,September,Friday
T01649,C8371,Other,70,Lucknow,Furniture,3,2149,2023-08-31,Cash,6447,Senior,High,August,Thursday
T01650,C7077,Female,39,Ahmedabad,Furniture,1,4553,2023-12-01,Card,4553,Adult,Expensive,December,Friday
T01651,C7095,Male,22,Bengaluru,Books,1,1786,2023-11-01,UPI,1786,young Adult,High,November,Wednesday
T01652,C8273,Female,53,Pune,Books,1,4154,2023-08-02,Wallet,4154,Senior,Expensive,August,Wednesday
T01653,C2259,Other,29,Kolkata,Electronics,2,3024,2023-05-18,Wallet,6048,Adult,High,May,Thursday
T01654,C3255,Other,48,Bengaluru,Fashion,1,1904,2023-04-28,Card,1904,Senior,High,April,Friday
T01655,C9674,Female,38,Ahmedabad,Books,2,3733,2023-05-15,Card,7466,Adult,High,May,Monday
T01656,C7012,Other,40,Hyderabad,Books,5,2579,2023-08-30,Wallet,12895,Adult,High,August,Wednesday
T01657,C7521,Male,31,Kolkata,Furniture,1,3105,2023-06-05,Wallet,3105,Adult,High,June,Monday
T01658,C6150,Female,54,Chennai,Groceries,1,4617,2023-07-09,Card,4617,Senior,Expensive,July,Sunday
T01659,C5566,Female,35,Hyderabad,Groceries,3,2497,2023-03-16,Card,7491,Adult,High,March,Thursday
T01660,C5089,Female,29,Kolkata,Sports,5,2100,2023-06-06,UPI,10500,Adult,High,June,Tuesday
T01661,C2858,Male,65,Bengaluru,Fashion,4,4415,2023-06-20,Wallet,17660,Senior,Expensive,June,Tuesday
T01662,C1424,Male,61,Mumbai,Electronics,1,2291,2023-07-01,Cash,2291,Senior,High,July,Saturday
T01663,C4048,Other,30,Lucknow,Groceries,4,2712,2023-06-11,Wallet,10848,Adult,High,June,Sunday
T01664,C9176,Female,49,Mumbai,Groceries,5,4535,2023-08-19,Cash,22675,Senior,Expensive,August,Saturday
T01665,C9482,Other,65,Chennai,Beauty,2,4224,2023-06-07,Wallet,8448,Senior,Expensive,June,Wednesday
T01666,C7340,Female,30,Bengaluru,Books,4,955,2023-08-06,Cash,3820,Adult,Medium,August,Sunday
T01667,C2929,Other,33,Delhi,Furniture,4,542,2023-10-16,Cash,2168,Adult,Medium,October,Monday
T01668,C5288,Female,65,Ahmedabad,Groceries,5,2939,2023-07-21,Card,14695,Senior,High,July,Friday
T01669,C5264,Male,33,Ahmedabad,Beauty,5,3465,2023-08-02,Cash,17325,Adult,High,August,Wednesday
T01670,C8311,Other,34,Pune,Beauty,1,4083,2023-01-03,UPI,4083,Adult,Expensive,January,Tuesday
T01671,C4515,Other,31,Bengaluru,Fashion,4,2391,2023-07-26,UPI,9564,Adult,High,July,Wednesday
T01672,C5678,Other,32,Kolkata,Fashion,1,742,2023-01-29,Wallet,742,Adult,Medium,January,Sunday
T01673,C9047,Other,30,Hyderabad,Books,5,1767,2023-07-29,UPI,8835,Adult,High,July,Saturday
T01674,C4279,Female,33,Chennai,Books,2,1223,2023-07-01,Wallet,2446,Adult,Medium,July,Saturday
T01675,C3009,Male,57,Lucknow,Sports,1,4367,2023-11-27,UPI,4367,Senior,Expensive,November,Monday
T01676,C3223,Other,40,Bengaluru,Furniture,4,1988,2023-03-13,UPI,7952,Adult,High,March,Monday
T01677,C2213,Other,27,Lucknow,Books,5,2598,2023-08-22,UPI,12990,Adult,High,August,Tuesday
T01678,C8406,Male,67,Bengaluru,Fashion,3,4629,2023-05-21,UPI,13887,Senior,Expensive,May,Sunday
T01679,C3828,Female,24,Lucknow,Fashion,2,1826,2023-01-10,Wallet,3652,young Adult,High,January,Tuesday
T01680,C8292,Female,25,Jaipur,Books,5,1105,2023-12-27,Wallet,5525,young Adult,Medium,December,Wednesday
T01681,C2438,Other,23,Hyderabad,Furniture,5,3150,2023-04-14,Wallet,15750,young Adult,High,April,Friday
T01682,C6236,Other,61,Delhi,Furniture,1,1262,2023-04-17,Card,1262,Senior,Medium,April,Monday
T01683,C6692,Female,60,Pune,Furniture,5,393,2023-12-05,Wallet,1965,Senior,Medium,December,Tuesday
T01684,C2063,Male,49,Jaipur,Furniture,4,2025,2023-05-12,UPI,8100,Senior,High,May,Friday
T01685,C9882,Male,57,Ahmedabad,Books,2,3706,2023-05-31,Cash,7412,Senior,High,May,Wednesday
T01686,C5757,Other,18,Hyderabad,Sports,5,3817,2023-07-11,Wallet,19085,young Adult,Expensive,July,Tuesday
T01687,C5914,Male,66,Lucknow,Books,2,1035,2023-01-13,UPI,2070,Senior,Medium,January,Friday
T01688,C3580,Other,52,Ahmedabad,Beauty,2,274,2023-06-14,Cash,548,Senior,Medium,June,Wednesday
T01689,C3852,Other,20,Ahmedabad,Groceries,1,4187,2023-08-07,UPI,4187,young Adult,Expensive,August,Monday
T01690,C6922,Female,48,Chennai,Electronics,3,376,2023-07-15,UPI,1128,Senior,Medium,July,Saturday
T01691,C9335,Other,41,Mumbai,Furniture,2,2314,2023-06-16,UPI,4628,Senior,High,June,Friday
T01692,C4673,Male,57,Pune,Fashion,5,2377,2023-10-13,UPI,11885,Senior,High,October,Friday
T01693,C2988,Male,38,Hyderabad,Books,3,4918,2023-10-14,Card,14754,Adult,Expensive,October,Saturday
T01694,C4292,Other,49,Hyderabad,Electronics,1,3247,2023-04-13,UPI,3247,Senior,High,April,Thursday
T01695,C3275,Female,54,Kolkata,Beauty,4,2560,2023-04-21,UPI,10240,Senior,High,April,Friday
T01696,C4878,Other,35,Pune,Books,4,792,2023-11-13,Card,3168,Adult,Medium,November,Monday
T01697,C9094,Male,49,Lucknow,Sports,4,589,2023-09-15,Card,2356,Senior,Medium,September,Friday
T01698,C1430,Other,29,Hyderabad,Electronics,2,2386,2023-08-14,UPI,4772,Adult,High,August,Monday
T01699,C6912,Other,66,Lucknow,Electronics,3,3245,2023-05-21,UPI,9735,Senior,High,May,Sunday
T01700,C7044,Male,50,Bengaluru,Groceries,1,4157,2023-02-24,Card,4157,Senior,Expensive,February,Friday
T01701,C8657,Female,35,Lucknow,Groceries,3,254,2023-02-08,UPI,762,Adult,Medium,February,Wednesday
T01702,C3126,Male,43,Mumbai,Furniture,2,3234,2023-05-05,Wallet,6468,Senior,High,May,Friday
T01703,C2412,Female,32,Pune,Books,5,3251,2023-03-24,UPI,16255,Adult,High,March,Friday
T01704,C2077,Other,66,Mumbai,Fashion,1,3737,2023-06-16,UPI,3737,Senior,High,June,Friday
T01705,C6067,Male,54,Mumbai,Furniture,3,463,2023-09-03,Wallet,1389,Senior,Medium,September,Sunday
T01706,C7523,Male,26,Ahmedabad,Electronics,3,1938,2023-10-31,Card,5814,Adult,High,October,Tuesday
T01707,C8842,Female,21,Jaipur,Furniture,4,1785,2023-08-29,Card,7140,young Adult,High,August,Tuesday
T01708,C9612,Female,51,Mumbai,Books,3,3207,2023-01-24,UPI,9621,Senior,High,January,Tuesday
T01709,C7730,Male,69,Pune,Electronics,3,1610,2023-12-04,Card,4830,Senior,High,December,Monday
T01710,C7708,Other,45,Jaipur,Beauty,2,3631,2023-07-19,UPI,7262,Senior,High,July,Wednesday
T01711,C2208,Male,48,Pune,Beauty,1,4462,2023-12-19,UPI,4462,Senior,Expensive,December,Tuesday
T01712,C3053,Other,52,Ahmedabad,Fashion,5,528,2023-12-28,Card,2640,Senior,Medium,December,Thursday
T01713,C6194,Other,20,Delhi,Sports,4,2599,2023-09-07,Wallet,10396,young Adult,High,September,Thursday
T01714,C2215,Other,50,Ahmedabad,Electronics,2,356,2023-05-08,Card,712,Senior,Medium,May,Monday
T01715,C8372,Other,40,Ahmedabad,Beauty,3,4536,2023-05-24,Cash,13608,Adult,Expensive,May,Wednesday
T01716,C8632,Female,43,Hyderabad,Beauty,5,2949,2023-11-07,UPI,14745,Senior,High,November,Tuesday
T01717,C9476,Female,61,Delhi,Books,1,312,2023-10-28,Card,312,Senior,Medium,October,Saturday
T01718,C6644,Male,67,Jaipur,Beauty,4,2854,2023-07-12,Card,11416,Senior,High,July,Wednesday
T01719,C3102,Female,29,Mumbai,Sports,5,2250,2023-01-31,UPI,11250,Adult,High,January,Tuesday
T01720,C3981,Male,47,Pune,Groceries,4,4941,2023-02-21,Card,19764,Senior,Expensive,February,Tuesday
T01721,C3114,Male,25,Hyderabad,Furniture,1,1873,2023-01-29,Wallet,1873,young Adult,High,January,Sunday
T01722,C8088,Other,62,Bengaluru,Furniture,3,324,2023-11-24,UPI,972,Senior,Medium,November,Friday
T01723,C9238,Male,51,Kolkata,Beauty,1,2893,2023-06-25,Card,2893,Senior,High,June,Sunday
T01724,C1907,Female,47,Chennai,Beauty,5,3655,2023-05-22,Wallet,18275,Senior,High,May,Monday
T01725,C3034,Female,38,Hyderabad,Sports,4,3602,2023-10-03,Wallet,14408,Adult,High,October,Tuesday
T01726,C9488,Male,62,Delhi,Books,3,567,2023-07-09,UPI,1701,Senior,Medium,July,Sunday
T01727,C3507,Other,18,Mumbai,Groceries,3,994,2023-08-13,Wallet,2982,young Adult,Medium,August,Sunday
T01728,C5982,Male,18,Ahmedabad,Beauty,3,4632,2023-05-26,UPI,13896,young Adult,Expensive,May,Friday
T01729,C3697,Male,61,Chennai,Beauty,1,3279,2023-02-26,Card,3279,Senior,High,February,Sunday
T01730,C3653,Female,31,Bengaluru,Groceries,1,2454,2023-08-30,UPI,2454,Adult,High,August,Wednesday
T01731,C6286,Female,42,Ahmedabad,Groceries,3,4480,2023-03-10,Cash,13440,Senior,Expensive,March,Friday
T01732,C4694,Other,55,Lucknow,Electronics,2,3897,2023-02-07,UPI,7794,Senior,Expensive,February,Tuesday
T01733,C6669,Female,24,Lucknow,Books,4,3572,2023-06-16,Cash,14288,young Adult,High,June,Friday
T01734,C9501,Male,38,Mumbai,Groceries,3,4790,2023-07-31,Wallet,14370,Adult,Expensive,July,Monday
T01735,C5653,Female,41,Ahmedabad,Sports,1,4755,2023-03-19,Wallet,4755,Senior,Expensive,March,Sunday
T01736,C2292,Female,57,Ahmedabad,Sports,1,4350,2023-03-19,Cash,4350,Senior,Expensive,March,Sunday
T01737,C5105,Female,34,Bengaluru,Fashion,4,2230,2023-10-29,Cash,8920,Adult,High,October,Sunday
T01738,C4216,Female,29,Pune,Beauty,4,1431,2023-06-03,Card,5724,Adult,Medium,June,Saturday
T01739,C5496,Other,53,Bengaluru,Furniture,2,3223,2023-10-21,UPI,6446,Senior,High,October,Saturday
T01740,C3050,Female,34,Kolkata,Furniture,1,3928,2023-04-13,Wallet,3928,Adult,Expensive,April,Thursday
T01741,C5961,Male,33,Ahmedabad,Beauty,5,2051,2023-10-15,Wallet,10255,Adult,High,October,Sunday
T01742,C9740,Female,35,Mumbai,Fashion,5,1180,2023-02-15,UPI,5900,Adult,Medium,February,Wednesday
T01743,C2530,Other,48,Delhi,Sports,2,224,2023-08-13,Wallet,448,Senior,Low,August,Sunday
T01744,C9234,Other,57,Pune,Sports,4,2399,2023-05-06,Card,9596,Senior,High,May,Saturday
T01745,C3762,Other,39,Kolkata,Books,1,2347,2023-06-17,UPI,2347,Adult,High,June,Saturday
T01746,C3526,Male,41,Jaipur,Sports,4,800,2023-10-21,Cash,3200,Senior,Medium,October,Saturday
T01747,C3804,Male,29,Mumbai,Beauty,1,2147,2023-10-07,Wallet,2147,Adult,High,October,Saturday
